,temp_norm,Location,forecast_day,latitude,longitude,name,State
337,4.98533333333333,US_OR,6,43.804133,-120.554201,Oregon,OR
338,2.5266666666666673,US_OR,7,43.804133,-120.554201,Oregon,OR
339,2.5583333333333407,US_OR,8,43.804133,-120.554201,Oregon,OR
340,3.7063333333333333,US_OR,9,43.804133,-120.554201,Oregon,OR
341,11.059999999999999,US_OR,10,43.804133,-120.554201,Oregon,OR
342,10.341666666666665,US_PA,0,41.203322,-77.194525,Pennsylvania,PA
343,7.574999999999999,US_PA,1,41.203322,-77.194525,Pennsylvania,PA
344,7.156111111111109,US_PA,2,41.203322,-77.194525,Pennsylvania,PA
345,9.657333333333337,US_PA,5,41.203322,-77.194525,Pennsylvania,PA
346,10.265333333333334,US_PA,6,41.203322,-77.194525,Pennsylvania,PA
347,6.540333333333333,US_PA,7,41.203322,-77.194525,Pennsylvania,PA
348,8.285666666666668,US_PA,8,41.203322,-77.194525,Pennsylvania,PA
349,10.861999999999995,US_PA,9,41.203322,-77.194525,Pennsylvania,PA
350,7.031666666666666,US_PA,10,41.203322,-77.194525,Pennsylvania,PA
351,7.8260000000000005,US_RI,0,41.580095,-71.477429,Rhode Island,RI
352,7.512500000000003,US_RI,1,41.580095,-71.477429,Rhode Island,RI
353,6.403333333333336,US_RI,2,41.580095,-71.477429,Rhode Island,RI
354,7.535999999999998,US_RI,5,41.580095,-71.477429,Rhode Island,RI
355,8.859999999999992,US_RI,6,41.580095,-71.477429,Rhode Island,RI
356,5.127333333333329,US_RI,7,41.580095,-71.477429,Rhode Island,RI
357,6.6753333333333345,US_RI,8,41.580095,-71.477429,Rhode Island,RI
358,9.423333333333332,US_RI,9,41.580095,-71.477429,Rhode Island,RI
359,4.187333333333335,US_RI,10,41.580095,-71.477429,Rhode Island,RI
360,3.5806666666666622,US_SC,0,33.836081,-81.163725,South Carolina,SC
361,4.752500000000001,US_SC,1,33.836081,-81.163725,South Carolina,SC
362,6.547222222222224,US_SC,2,33.836081,-81.163725,South Carolina,SC
363,5.476666666666674,US_SC,5,33.836081,-81.163725,South Carolina,SC
364,4.887333333333334,US_SC,6,33.836081,-81.163725,South Carolina,SC
365,6.379666666666672,US_SC,7,33.836081,-81.163725,South Carolina,SC
366,6.592000000000002,US_SC,8,33.836081,-81.163725,South Carolina,SC
367,5.482666666666667,US_SC,9,33.836081,-81.163725,South Carolina,SC
368,1.8620000000000019,US_SC,10,33.836081,-81.163725,South Carolina,SC
369,7.829000000000004,US_SD,0,43.969515,-99.901813,South Dakota,SD
370,9.337500000000002,US_SD,1,43.969515,-99.901813,South Dakota,SD
371,12.56111111111111,US_SD,2,43.969515,-99.901813,South Dakota,SD
372,9.394333333333329,US_SD,5,43.969515,-99.901813,South Dakota,SD
373,10.63033333333333,US_SD,6,43.969515,-99.901813,South Dakota,SD
374,13.838333333333331,US_SD,7,43.969515,-99.901813,South Dakota,SD
375,13.671333333333333,US_SD,8,43.969515,-99.901813,South Dakota,SD
